;Year,Month,Rice,Ampalaya,Eggplant,Hotpepper,Okra,Patola,Tomato,Sitao,Upo,Watermelon
2006,6,,,,,,,,,,
2006,7,,,,,,,,,,
2006,8,,,,,,,,,,
2006,9,,,,,,,,,,
2006,10,,,,,,,,,,
2006,11,,,,,,,,,,
2006,12,,,,,,,,,,
2007,1,,,,,,,,,,
2007,2,,,,,,,,,,
2007,3,,,,,,,,,,
2007,4,,,,,,,,,,
2007,5,,,,,,,,,,
2007,6,,,,,,,,,,
2007,7,,,,,,,,,,
2007,8,,,,,,,,,,
2007,9,,,,,,,,,,
2007,10,,,,,,,,,,
2007,11,,,,,,,,,,
2007,12,,,,,,,,,,
2008,1,,,,,,,,,,
2008,2,,,,,,,,,,
2008,3,,,,,,,,,,
2008,4,,,,,,,,,,
2008,5,,,,,,,,,,
2008,6,,,,,,,,,,
2008,7,,,,,,,,,,
2008,8,,,,,,,,,,
2008,9,,,,,,,,,,
2008,10,,,,,,,,,,
2008,11,,,,,,,,,,
2008,12,,,,,,,,,,
2009,1,,,,,,,,,,
2009,2,,,,,,,,,,
2009,3,,,,,,,,,,
2009,4,,,,,,,,,,
2009,5,,,,,,,,,,
2009,6,,,,,,,,,,
2009,7,,,,,,,,,,
2009,8,,,,,,,,,,
2009,9,,,,,,,,,,
2009,10,,,,,,,,,,
2009,11,,,,,,,,,,
2009,12,,,,,,,,,,
2010,1,,,,,,,,,,
2010,2,,,,,,,,,,
2010,3,,,,,,,,,,
2010,4,,,,,,,,,,
2010,5,,,,,,,,,,
2010,6,,,,,,,,,,
2010,7,,,,,,,,,,
2010,8,,,,,,,,,,
2010,9,,,,,,,,,,
2010,10,,,,,,,,,,
2010,11,,,,,,,,,,
2010,12,,,,,,,,,,
2011,1,,,,,,,,,,
2011,2,,,,,,,,,,
2011,3,,,,,,,,,,
2011,4,,,,,,,,,,
2011,5,,,,,,,,,,
2011,6,,,,,,,,,,
2011,7,,,,,,,,,,
2011,8,,,,,,,,,,
2011,9,,,,,,,,,,
2011,10,,,,,,,,,,
2011,11,,,,,,,,,,
2011,12,,,,,,,,,,
2012,1,,,,,,,,,,
2012,2,,,,,,,,,,
2012,3,,,,,,,,,,
2012,4,,,,,,,,,,
2012,5,,,,,,,,,,
2012,6,,,,,,,,,,
2012,7,,,,,,,,,,
2012,8,,,,,,,,,,
2012,9,,,,,,,,,,
2012,10,,,,,,,,,,
2012,11,,,,,,,,,,
2012,12,,,,,,,,,,
2013,1,,,,,,,,,,
2013,2,,,,,,,,,,
2013,3,,,,,,,,,,
2013,4,,,,,,,,,,
2013,5,,,,,,,,,,
2013,6,,,,,,,,,,
2013,7,,,,,,,,,,
2013,8,,,,,,,,,,
2013,9,,,,,,,,,,
2013,10,,,,,,,,,,
2013,11,,,,,,,,,,
2013,12,,,,,,,,,,
2014,1,,,,,,,,,,
2014,2,,,,,,,,,,
2014,3,,,,,,,,,,
2014,4,,,,,,,,,,
2014,5,,,,,,,,,,
2014,6,,,,,,,,,,
2014,7,,,,,,,,,,
2014,8,,,,,,,,,,
2014,9,,,,,,,,,,
2014,10,,,,,,,,,,
2014,11,,,,,,,,,,
2014,12,,,,,,,,,,
2015,1,,,,,,,,,,
2015,2,,,,,,,,,,
2015,3,,,,,,,,,,
2015,4,,,,,,,,,,
2015,5,,,,,,,,,,
2015,6,,,,,,,,,,
2015,7,,,,,,,,,,
2015,8,,,,,,,,,,
2015,9,,,,,,,,,,
2015,10,,,,,,,,,,
2015,11,,,,,,,,,,
2015,12,,,,,,,,,,
2016,1,1355.81,0.16,0.97,0.10,0.12,0.23,0.40,0.27,0.19,
2016,2,1355.81,3.16,1.35,0.26,0.40,0.62,0.59,1.14,0.11,
2016,3,1355.81,2.59,0.19,0.35,0.06,0.32,0.56,0.80,0.22,
2016,4,3643.93,0.70,0.86,0.46,0.30,0.33,0.87,0.79,0.30,
2016,5,3643.93,0.34,0.56,0.17,1.70,0.89,0.18,0.98,2.00,
2016,6,3643.93,0.31,0.59,0.14,0.50,0.51,0.20,1.90,0.07,
2016,7,3643.93,1.07,0.69,1.07,0.22,0.56,0.76,1.20,0.41,
2016,8,3643.93,0.65,0.62,0.81,0.43,0.00,0.21,0.49,0.10,
2016,9,1355.81,0.96,0.83,0.62,0.11,0.00,0.71,1.71,0.60,
2016,10,1355.81,0.80,0.46,0.19,0.75,0.00,0.77,3.10,0.26,
2016,11,1355.81,0.31,0.72,0.54,0.53,0.88,0.65,1.28,0.19,
2016,12,1355.81,0.58,1.87,0.49,0.55,0.00,0.28,0.97,1.10,
2017,1,1271.54,1.81,4.06,0.40,0.11,,1.66,1.34,1.88,
2017,2,1271.54,1.22,0.89,0.29,0.83,,1.34,1.66,2.63,
2017,3,1271.54,1.01,0.12,0.07,0.04,,0.39,0.48,0.53,
2017,4,3302.69,1.91,0.84,1.22,0.25,,1.28,1.46,0.19,
2017,5,3302.69,1.06,0.48,0.80,0.24,,0.20,8.48,0.06,
2017,6,3302.69,0.98,0.16,0.89,0.53,,0.58,0.83,0.04,
2017,7,3302.69,2.35,0.75,0.60,0.35,,0.19,1.37,0.10,
2017,8,3302.69,1.00,1.68,2.70,0.76,,0.25,0.62,0.30,
2017,9,1271.54,1.65,0.35,0.41,0.53,,0.58,1.24,0.86,
2017,10,1271.54,1.00,0.92,1.44,0.81,,0.94,2.15,0.62,
2017,11,1271.54,1.20,0.39,0.09,0.00,,0.61,0.36,0.00,
2017,12,1271.54,0.93,0.88,0.19,0.37,,0.74,1.30,0.60,
2018,1,1285.69,1.44,3.06,,1.59,0.19,1.21,1.66,0.43,
2018,2,1285.69,2.13,1.16,,0.83,0.24,1.11,3.10,0.25,
2018,3,1285.69,1.54,1.63,,0.05,0.28,3.14,1.03,0.03,
2018,4,3184.48,0.67,0.89,,0.07,0.16,0.52,1.18,0.17,
2018,5,3184.48,0.16,0.72,,0.14,1.22,0.03,0.42,0.38,
2018,6,3184.48,0.73,0.55,,0.00,0.04,0.10,0.28,0.00,
2018,7,3184.48,1.36,0.30,,0.65,1.26,0.30,1.95,1.40,
2018,8,3184.48,2.29,0.18,,0.62,0.95,0.16,0.35,0.04,
2018,9,1285.69,0.04,0.28,,0.08,0.44,1.18,1.41,0.07,
2018,10,1285.69,0.60,0.51,,0.16,0.37,0.88,1.38,0.14,
2018,11,1285.69,0.04,0.29,,0.16,0.11,0.24,0.73,0.05,
2018,12,1285.69,1.60,1.92,,0.30,0.00,0.63,0.22,0.11,
2019,1,1076.73,0.59,0.39,0.29,0.21,0.21,1.79,0.89,0.16,
2019,2,1076.73,0.27,0.24,0.10,0.15,0.50,0.64,1.16,0.52,
2019,3,1076.73,0.06,0.60,0.18,0.43,0.17,0.23,1.23,0.07,
2019,4,3043.33,0.29,0.25,0.08,0.24,0.42,0.13,0.30,0.06,
2019,5,3043.33,0.49,1.57,0.43,0.21,1.05,0.10,0.62,0.05,
2019,6,3043.33,0.58,3.98,0.72,0.09,1.34,0.13,1.08,0.10,
2019,7,3043.33,0.95,2.60,1.18,0.25,0.48,0.14,0.17,0.71,
2019,8,3043.33,1.81,0.49,0.80,0.37,0.46,0.09,1.19,0.01,
2019,9,1076.73,0.63,0.08,0.52,0.26,0.01,0.30,0.62,0.53,
2019,10,1076.73,0.43,2.39,0.52,0.82,1.29,1.96,1.72,0.10,
2019,11,1076.73,1.34,1.68,0.78,0.32,0.77,0.52,0.53,0.70,
2019,12,1076.73,0.00,0.03,0.01,0.18,0.04,0.66,0.22,0.25,
2020,1,296.74,0.27,0.56,0.34,0.58,,0.36,0.71,0.21,5.00
2020,2,296.74,1.76,1.37,0.96,0.38,,1.64,1.57,0.46,6.00
2020,3,296.74,0.19,1.93,0.68,0.54,,0.47,1.52,0.02,3.20
2020,4,2586.46,0.95,2.48,0.89,1.06,,1.66,1.73,0.24,3.10
2020,5,2586.46,0.08,2.20,0.87,4.95,,1.34,5.34,1.50,0.00
2020,6,2586.46,3.74,3.95,1.52,1.42,,2.52,2.41,0.77,0.00
2020,7,2586.46,1.94,2.61,0.81,1.38,,0.30,2.39,0.06,0.00
2020,8,2586.46,0.10,1.34,0.57,0.05,,1.11,1.12,0.30,0.00
2020,9,296.74,0.05,0.61,0.36,0.20,,0.24,0.67,0.09,0.00
2020,10,296.74,0.36,1.94,0.33,0.33,,1.36,1.95,0.10,3.50
2020,11,296.74,1.34,0.31,0.29,0.13,,1.32,1.23,0.33,7.00
2020,12,296.74,3.90,0.85,0.13,0.39,,0.18,0.91,0.63,0.00
2021,1,1228.79,1.46,1.96,1.21,,0.65,3.94,2.22,0.79,15.77
2021,2,1228.79,0.42,0.94,0.28,,0.28,1.84,2.14,0.57,3.50
2021,3,1228.79,1.37,1.02,0.25,,0.59,1.07,2.11,0.62,0.05
2021,4,2526.44,1.79,1.49,0.38,,1.71,1.47,3.63,0.78,1.00
2021,5,2526.44,0.65,0.87,0.46,,0.37,0.48,0.88,0.13,0.00
2021,6,2526.44,1.68,3.18,1.01,,0.68,1.04,1.97,0.42,0.00
2021,7,2526.44,1.41,1.52,1.58,,0.65,0.34,1.49,0.00,0.00
2021,8,2526.44,0.60,0.52,0.56,,0.41,0.34,0.60,0.10,0.00
2021,9,1228.79,0.76,2.04,1.17,,0.36,0.84,1.79,0.30,0.00
2021,10,1228.79,1.20,0.27,0.22,,0.19,0.05,0.59,0.40,0.00
2021,11,1228.79,1.51,1.81,1.48,,0.41,1.07,1.24,0.33,4.85
2021,12,1228.79,1.48,0.26,0.21,,0.40,0.37,1.09,0.33,0.00
2022,1,996.37,1.13,0.44,0.05,0.59,0.15,0.57,2.31,0.80,2.90
2022,2,996.37,3.43,0.97,0.26,1.30,0.20,0.82,4.10,0.35,1.61
2022,3,996.37,0.16,0.54,0.34,0.03,0.21,0.94,0.47,0.45,1.00
2022,4,2400.73,1.73,0.08,0.00,0.50,2.45,0.34,1.17,0.91,1.52
2022,5,2400.73,1.41,0.91,0.25,1.28,0.42,0.20,2.23,0.21,0.00
2022,6,2400.73,0.49,0.56,2.01,0.69,0.36,0.65,1.71,0.61,0.00
2022,7,2400.73,1.58,2.32,1.14,0.84,0.80,0.68,1.31,0.36,0.00
2022,8,2400.73,2.54,3.06,1.97,0.99,1.59,0.48,2.36,0.72,0.00
2022,9,996.37,1.66,2.43,1.88,1.41,1.01,0.48,4.57,0.78,0.00
2022,10,996.37,1.97,2.20,1.94,1.36,2.22,1.96,3.20,1.21,0.62
2022,11,996.37,1.86,1.11,0.43,1.07,0.91,0.81,2.78,0.09,4.77
2022,12,996.37,0.08,0.76,0.22,0.28,0.32,0.38,0.57,0.17,20.70
2023,1,1104.55,2.50,2.55,0.62,0.92,0.90,2.44,4.96,1.29,0.00
2023,2,1104.55,1.93,0.82,0.79,1.15,0.94,0.26,3.37,1.04,1.15
2023,3,1104.55,2.42,3.74,1.08,1.64,1.68,1.16,4.24,1.64,0.91
2023,4,2340.18,2.35,1.50,0.87,0.89,1.47,0.53,2.71,1.01,0.00
2023,5,2340.18,0.73,1.32,0.61,1.28,1.03,0.41,1.73,0.81,0.00
2023,6,2340.18,3.14,1.69,1.03,2.03,1.64,0.51,5.14,0.99,0.00
2023,7,2340.18,2.28,1.84,1.22,1.54,1.59,1.10,3.04,1.18,0.10
2023,8,2340.18,1.57,2.19,2.27,2.17,0.91,0.73,3.99,0.53,0.00
2023,9,1104.55,1.67,1.32,0.47,2.53,0.73,0.57,3.78,0.56,0.00
2023,10,1104.55,0.94,1.16,0.56,1.00,0.45,0.19,1.31,0.54,0.00
2023,11,1104.55,3.16,1.50,0.37,1.45,1.39,0.64,1.83,0.68,0.50
2023,12,1104.55,5.07,1.46,0.80,2.42,2.38,0.68,3.82,1.60,0.00
2024,1,1087.26,0.10,1.28,0.43,0.19,,0.32,0.54,0.15,0.00
2024,2,1087.26,3.73,2.27,0.80,2.76,,0.74,9.59,2.24,20.80
2024,3,1087.26,10.61,1.13,0.26,3.08,,1.34,3.75,0.79,0.95
2024,4,2109.03,2.49,1.47,0.36,0.95,,1.00,3.57,1.25,0.00
2024,5,2109.03,1.64,1.26,0.37,2.74,,0.76,2.77,0.79,0.00
2024,6,2109.03,1.44,1.39,0.65,2.89,,0.42,5.79,0.37,0.00
2024,7,2109.03,2.38,0.68,0.61,4.59,,0.52,6.23,0.71,0.00
2024,8,2109.03,2.73,2.38,1.64,5.13,,0.88,5.46,0.15,0.00
2024,9,1087.26,0.75,0.94,0.44,0.06,,0.83,0.41,0.00,0.00
2024,10,1087.26,0.23,0.63,0.12,0.89,,0.32,1.00,0.01,0.00
2024,11,1087.26,0.51,1.02,1.29,0.58,,1.02,1.10,0.00,0.00
2024,12,1087.26,1.71,1.28,0.50,1.04,,0.56,1.20,1.56,1.86
